stock_code,stock_name,current_price,base_score,corp_code,corp_name,report_nm,rcept_no,rcept_dt,status,document_status,confidence,export_hits,fx_hits,hedge_hits,foreign_debt_hits,import_cost_hits,fx_exposure_score,negative_score,final_score,evidence_snippet,reason,추천표시
023530,롯데쇼핑,167300.0,0.0,00120526,롯데쇼핑,분기보고서 (2026.03),20260515002817,20260515,OK,OK_ZIP,A,142,33,233,20,0,60,40,116.0,"토산물 판매, 사진업 환전업에 관한 사업 영위 5 실내장식과 광고물제작에 관한 사업 영위 6 부동산의 신축판매, 매매, 판매알선 및 임대에 관한 사업 영위 7 수출입업에 관한 사업 영위 8 신용카드업 영위 9 문화사업 영위 10 의료기구 및 위생용품 판매사업 영위 11 용역제공에 관한 사업 영위 12 식품첨가물 제조 및 판",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 175건 / 환헤지/파생상품 단서 233건 / 외화부채·수입원가 부담 단서 20건 / 공시신뢰도 A,🟡
034020,두산에너빌리티,86200.0,0.0,00159616,두산에너빌리티,분기보고서 (2026.03),20260514001269,20260514,OK,OK_ZIP,A,257,101,369,28,0,60,40,116.0,"기 1분기 비중 제63기 비중 제62기 비중 두산에너빌리티 제품, 용역 NSSS, BOP, Turbine, 담수/수처리 설비, 플랜트설비 설치공사, 도로공사 등 수출 1,207,884 28.35% 5,069,415 29.72% 4,164,036 25.65% 내수 664,879 15.60% 2,719,501 15.94% 3,1",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 358건 / 환헤지/파생상품 단서 369건 / 외화부채·수입원가 부담 단서 28건 / 공시신뢰도 A,🟡
034220,LG디스플레이,11070.0,0.0,00105873,LG디스플레이,분기보고서 (2026.03),20260515000570,20260515,OK,OK_ZIP,A,193,139,149,58,0,60,40,116.0,"38%, Auto 10%입니다. Global Set Maker가 주된 고객으로, 상위 10개 고객사향 매출이 전체 매출의 약 93%를 차지하고 있습니다. 당사는 수출을 주력으로 하는 기업으로서 '26년 연간 해외 매출 비중은 약 95% 입니다. 미국, 독일, 일본, 대만, 중국 및 싱가포르 등의 지역에 판매 법인을 두고 있습",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 332건 / 환헤지/파생상품 단서 149건 / 외화부채·수입원가 부담 단서 58건 / 공시신뢰도 A,🟡
042660,한화오션,106900.0,0.0,00111704,한화오션,분기보고서 (2026.03),20260513000552,20260513,OK,OK_ZIP,A,329,97,312,28,0,60,40,116.0,"3월 31일) (단위 : 백만원) 사업부문 매출유형 품 목 제27기 1분기(2026년 1분기) 제26기(2025년) 제25기(2024년) 비 고 상선 제품 선박 수출 2,783,410 10,501,445 8,675,531 - 내수 9,276 21,920 82 - EP(*) 및특수선 제품 해양 구조물및 잠수함 등 수출 109,",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 426건 / 환헤지/파생상품 단서 312건 / 외화부채·수입원가 부담 단서 28건 / 공시신뢰도 A,🟡
044820,코스맥스비티아이,19490.0,0.0,00219574,코스맥스비티아이,분기보고서 (2026.03),20260514001234,20260514,OK,OK_ZIP,A,107,53,230,20,0,60,40,116.0,"의 사업지주회사로서, 그룹의 성장 전략을 수립하고 신사업 방향성을 제시하는 등 그룹의 효율적인 경영을 도모, 관리하는 역할과 함께 자회사의 글로벌 원료 구매 및 수출 대행 및 화장품(마스크팩) 제조사업을 영위하고 있습니다. 나. 사업부문별 현황 사업지주회사인 당사를 포함한 연결대상 회사는 총 15개사로, 연결실체의 사업부문별",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 160건 / 환헤지/파생상품 단서 230건 / 외화부채·수입원가 부담 단서 20건 / 공시신뢰도 A,🟡
047050,포스코인터내셔널,49300.0,0.0,00124504,포스코인터내셔널,분기보고서 (2026.03),20260515002488,20260515,OK,OK_ZIP,A,228,43,107,28,0,60,40,116.0,"확대해 나가고 있습니다.2026년 1분기 매출비중은 사업별 순매출액 기준 소재사업 86.7%, 에너지사업 13.3%이고, 매출형태별 비중은 삼국간 59.0%, 수출 25.1%, 내수 15.9%입니다. 지역별로는 국내 15.9%, 아시아 48.0%, 북미 지역 17.6%, 유럽 지역 8.8%, 기타 지역 9.7%를 차지하고",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 271건 / 환헤지/파생상품 단서 107건 / 외화부채·수입원가 부담 단서 28건 / 공시신뢰도 A,🟡
055550,신한지주,107300.0,0.0,00382199,신한지주,분기보고서 (2026.03),20260515002273,20260515,OK,OK_ZIP,A,186,131,493,35,0,60,40,116.0,"비스로 환전상품 및 환전관련 부대서비스, 외화송금 상품 및 외화송금관련 부대서비스, 기타 무역외 서비스, 외화자금의 운용 및 예치를 위한 상품, 무역거래서비스, 수출업무 상품 등을 제공하고 있습니다. ※상세 현황은 '상세표-5. 외환상품 및 서비스 개요' 참조 8) 펀드 상품 주식형, 채권형, 주식혼합형, 채권혼합형, 파생상",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 317건 / 환헤지/파생상품 단서 493건 / 외화부채·수입원가 부담 단서 35건 / 공시신뢰도 A,🟡
064350,현대로템,200500.0,0.0,00302926,현대로템,분기보고서 (2026.03),20260515002876,20260515,OK,OK_ZIP,A,202,114,51,22,0,60,40,116.0,". 세계적인 수준의 성능을 갖춘 K2전차를 성공적으로 개발 완료하여 K1A1전차 이후 지상군 핵심 전투력 증강을 위한 양산/전력화 사업을 진행하고 있으며, 해외 수출 및 관련 기술지원 사업 또한 진행/추진 중에 있습니다. 또한, 국방개혁 기조에 따라 우리군의 기동성 향상을 위하여 독자 개발을 완료한 차륜형장갑차는 현대차그룹의",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 316건 / 환헤지/파생상품 단서 51건 / 외화부채·수입원가 부담 단서 22건 / 공시신뢰도 A,🟡
071970,HD현대마린엔진,65500.0,0.0,00406046,HD현대마린엔진,[기재정정]분기보고서 (2026.03),20260519000171,20260519,OK,OK_ZIP,A,105,104,278,25,0,60,40,116.0,점 사이의 환율변동으로 인한 원화 회수액의 불확실성(3) 위험 관리의 목적 및 방법- 환율변동에 따른 불확실성을 최소화- 통화선도계약(선물환)을 통하여 향후 외화수출대금의 원화 환산액을 확정(4) 위험 관리의 원칙 및 절차- 주기적으로 효율적인 환관리 방안 모색- 환율 변동에 따른 손익의 불확실성을 사전에 제거함으로써 안정적,DART corp_code 매칭 / 최근 보고서: [기재정정]분기보고서 (2026.03) / 수출/해외·환율 단서 209건 / 환헤지/파생상품 단서 278건 / 외화부채·수입원가 부담 단서 25건 / 공시신뢰도 A,🟡
075180,새론오토모티브,2995.0,0.0,00305668,새론오토모티브,분기보고서 (2026.03),20260513000234,20260513,OK,OK_ZIP,A,54,72,9,22,0,60,40,116.0,"사업영위 여부 1 브레이크 패드, 라이닝 및 기타 자동차 부품의 제조 및 판매업 영위 2 장비와 기계의 제조 및 판매업 영위 3 제품, 원재료, 장비와 기계의 수출입업 영위 4 전 각호에 부대되는 사업 영위 (2) 사업목적 추가 -.해당사항 없습니다 II. 사업의 내용 1. 사업의 개요 가. 업계의 현황 (1) 마찰재 산업",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 126건 / 환헤지/파생상품 단서 9건 / 외화부채·수입원가 부담 단서 22건 / 공시신뢰도 A,🟡
079980,휴비스,1850.0,0.0,00362238,휴비스,[기재정정]사업보고서 (2025.12),20260701000444,20260701,OK,OK_ZIP,A,271,98,465,56,0,60,40,116.0,"- 기타 정관 정비 - 항번호 조정 등 정관 정비 다. 사업목적 현황 구 분 사업목적 사업영위 여부 1 폴리에스테르 섬유 및 관련 제품의 제조, 가공, 판매 및 수출입 영위 2 기타 화학섬유와 재생섬유 및 관련 제품의 제조, 가공, 판매 및 수출입 영위 3 폴리에스테르와 기타 화학섬유 및 재생섬유의 원자재 및 관련 화학제품의",DART corp_code 매칭 / 최근 보고서: [기재정정]사업보고서 (2025.12) / 수출/해외·환율 단서 369건 / 환헤지/파생상품 단서 465건 / 외화부채·수입원가 부담 단서 56건 / 공시신뢰도 A,🟡
086790,하나금융지주,125600.0,0.0,00547583,하나금융지주,분기보고서 (2026.03),20260515002550,20260515,OK,OK_ZIP,A,202,87,559,36,0,60,40,116.0,상세) 3. 타법인 출자현황(상세) 4. (하나은행) 예금업무(상세) 5. (하나은행) 대출업무(상세) 6. (하나은행) 신탁업무(상세) 7. (하나은행) 외환/수출입 서비스(상세) 8. (하나은행) 방카슈랑스(상세) 9. (하나은행) e-금융서비스(상세) 10. (하나카드) 신용카드 상품(상세) 11. (하나저축은행) 상품,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 289건 / 환헤지/파생상품 단서 559건 / 외화부채·수입원가 부담 단서 36건 / 공시신뢰도 A,🟡
090460,비에이치,19960.0,0.0,00447609,비에이치,분기보고서 (2026.03),20260515000239,20260515,OK,OK_ZIP,A,90,48,53,20,0,60,40,116.0,"은 주식회사 비에이치라고 표기합니다. 또한 영문으로는 BH Co.,Ltd.라고 표기합니다. 다. 설립일자 및 존속기간 : 당사는 연성인쇄회로기판 제조, 판매 및 수출입업을 영위할 목적으로 1999년 05월 01일에 설립되었습니다. 또한 2007년 01월 26일자로 상장되어 코스닥시장에서 매매가 개시되었으며 2023년 06월",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 138건 / 환헤지/파생상품 단서 53건 / 외화부채·수입원가 부담 단서 20건 / 공시신뢰도 A,🟡
100090,SK오션플랜트,15320.0,0.0,00480367,SK오션플랜트,분기보고서 (2026.03),20260515000719,20260515,OK,OK_ZIP,A,205,94,276,23,0,60,40,116.0,". 특수강 및 스텐레스 강관 제조 및 도,소매업2. 선체블록 및 조선기자재 제조업3. 선체블록 및 조선기자재 도,소매업4. 특수강 및 스텐레스강관 및 조선기자재 수출입업5. 무역서비스업6. 철구조물 제작 제조업7. 철구조물 설치공사업8. 엔지니어링 활동 및 사업9. 선박의 수리, 개조 및 해체10. 선박용 기기의 제작, 수리",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 299건 / 환헤지/파생상품 단서 276건 / 외화부채·수입원가 부담 단서 23건 / 공시신뢰도 A,🟡
120110,코오롱인더,59400.0,0.0,00795135,코오롱인더,분기보고서 (2026.03),20260515001496,20260515,OK,OK_ZIP,A,288,66,524,56,0,60,40,116.0,"위 4 각종 건축자재 제조 가공 및 판매업 영위 5 전자기기 및 동부분품 동원재료 등의 제조 가공 및 판매업과 이와 관련된 소프트웨어의 제작 및 판매업 영위 6 수출입업 및 동대행업 영위 7 부산물로 생성되는 독극물의 정제 가공 및 판매업 영위 8 기술용역 및 기타용역사업 영위 9 부동산 임대업, 매매, 개발업 및 이와 관련",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 354건 / 환헤지/파생상품 단서 524건 / 외화부채·수입원가 부담 단서 56건 / 공시신뢰도 A,🟡
138490,코오롱ENP,15000.0,0.0,00241005,코오롱이앤피,사업보고서 (2025.12),20260317000831,20260317,OK,OK_ZIP,A,279,212,31,26,0,60,40,116.0,"내역은 다음과 같습니다. (단위: 천원) 구분 수익 당기 전기 한국 468,432,431 483,754,516 내수 199,734,686 215,955,707 수출 268,697,745 267,798,809 국외 16,734,934 21,200,140 연결조정 (16,479,368) (18,744,292) 합계 468,68",DART corp_code 매칭 / 최근 보고서: 사업보고서 (2025.12) / 수출/해외·환율 단서 491건 / 환헤지/파생상품 단서 31건 / 외화부채·수입원가 부담 단서 26건 / 공시신뢰도 A,🟡
138930,BNK금융지주,18780.0,0.0,00858364,BNK금융지주,분기보고서 (2026.03),20260515002476,20260515,OK,OK_ZIP,A,251,53,241,24,0,60,40,116.0,"한 외화자금을 재원으로 지원하는 대출(USD, JPY, EUR) 무역금융 및 무역어음할인 당행 여신 관련 제 규정,지침, 매뉴얼에 따라 대출지원이 가능한 기업체 수출금융(무역금융)지원, 내국신용장 개설 및 매입 BNK 문전성시대출 가. 대출대상 상권에서 사업을 영위중인 개인사업자나. 개인CSS 대상 소매개인기업 및 소규모자영",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 304건 / 환헤지/파생상품 단서 241건 / 외화부채·수입원가 부담 단서 24건 / 공시신뢰도 A,🟡
139130,iM금융지주,17710.0,0.0,00878915,iM금융지주,분기보고서 (2026.03),20260515002105,20260515,OK,OK_ZIP,A,168,57,351,31,0,60,40,116.0,"Q 비상금대출, iM직장인 간편신용대출, 똑똑딴딴 중금리대출, 닥터론, iM Pay 통장대출 외 화 대 출 외화대출, 역외외화대출 외국환 및 국제업무 외 국 환 수출환어음매입(추심), 송금방식수출, 신용장발행 및 조건변경, L/G발급, 송금방식수입, 당발 및 타발송금, 외화현찰매매, T/C매입(추심), 외화수표매입(추심) 국",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 225건 / 환헤지/파생상품 단서 351건 / 외화부채·수입원가 부담 단서 31건 / 공시신뢰도 A,🟡
175330,JB금융지주,26150.0,0.0,00980122,JB금융지주,분기보고서 (2026.03),20260515002210,20260515,OK,OK_ZIP,A,214,71,280,20,0,60,40,116.0,"무 기업자금대출, 가계자금대출, 협약대출 및 특수자금대출 등 외국환 및 국제업무 외환 : 외화예금, 외화현찰 환전, 해외 송금, 외화수표 매입, 여행자수표 판매 수출 : 신용장 통지, 신용장 양도, 수출환어음 매입 및 추심, 선적서류 발송, 무신용장 방식 수출, 수출 사후관리 수입 : 수입신용장 개설, 수입신용장의 조건변경",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 285건 / 환헤지/파생상품 단서 280건 / 외화부채·수입원가 부담 단서 20건 / 공시신뢰도 A,🟡
194370,제이에스코퍼레이션,12280.0,0.0,00332927,제이에스코퍼레이션,분기보고서 (2026.03),20260515001437,20260515,OK,OK_ZIP,A,228,29,74,22,0,60,40,116.0,"992년 04월 라오스 해외법인 설립 1998년 12월 러시아 해외법인 설립 2001년 12월 베트남 제1해외법인 설립 (Vina Korea) 2003년 12월 수출실적 1억 달러 달성 2005년 10월 뉴욕 R&D Office 개설, 캄보디아 제1해외법인 설립 (Yakjin Cambodia) 2006년 05월 베트남 제2해",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 257건 / 환헤지/파생상품 단서 74건 / 외화부채·수입원가 부담 단서 22건 / 공시신뢰도 A,🟡
272210,한화시스템,75500.0,0.0,00339391,한화시스템,분기보고서 (2026.03),20260513000702,20260513,OK,OK_ZIP,A,190,119,246,28,0,60,40,116.0,"솔루션'을 제공하고 있으며, 미국 소재 Hanwha Philly Shipyard Inc.를 주요 종속회사로 확보함으로써 미국 함정 MRO 시장 진입 및 글로벌 수출 거점을 공고히 하고 있습니다.[방산부문] 방산부문은 감시정찰, 미래 네트워크중심전(NCW)을 위한 통합솔루션을 제공하는 지휘통제통신, 국내 최초 전투기용 능동위",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 309건 / 환헤지/파생상품 단서 246건 / 외화부채·수입원가 부담 단서 28건 / 공시신뢰도 A,🟡
316140,우리금융지주,30750.0,0.0,01350869,우리금융지주,분기보고서 (2026.03),20260515002805,20260515,OK,OK_ZIP,A,350,165,1172,45,0,60,40,116.0,"로, 한도내 건별대출 만기 지정이 가능하며 대출기간에 따라 세분화된 단기외화대출기준금리를 적용하는 상품 우리 L/C포페이팅 - 우량은행이 발행한 기한부 신용장의 수출환어음을 소구조건으로 매입 후, 개설은행으로부터 인수통지 (A/A) 내도시 무소구조건으로 전환되는 수출금융상품 D/A,O/A 외화 팩토링 - 우량 수출상과 해외",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 515건 / 환헤지/파생상품 단서 1172건 / 외화부채·수입원가 부담 단서 45건 / 공시신뢰도 A,🟡
475150,SK이터닉스,47750.0,0.0,01817081,SK이터닉스,분기보고서 (2026.03),20260514001064,20260514,OK,OK_ZIP,A,74,51,373,52,0,60,40,116.0,분석과 정교한 리스크 관리(Risk Management) 역량을 바탕으로 개발과 운영을 넘어 VPP(가상발전소) 플랫폼 시장으로 사업 영역을 확장하고 있습니다. 글로벌 파트너십과 자본 조달 역량을 결합하여 미래 에너지 산업의 새로운 표준을 제시하는 '종합 그린 에너지 솔루션 기업'으로 도약해 나갈 것입니다. [ ㈜이에스에스에스,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 125건 / 환헤지/파생상품 단서 373건 / 외화부채·수입원가 부담 단서 52건 / 공시신뢰도 A,🟡
053210,스카이라이프,4255.0,0.0,00349097,케이티스카이라이프,분기보고서 (2026.03),20260515000601,20260515,OK,OK_ZIP,A,6,25,23,6,0,50,12,115.8,"경쟁사업으로는 온라인동영상서비스인 'OTT(Over The Top)' 사업자가 있습니다. 'wavve', 'Tving' 등의 국내 서비스와 'Netflix' 등 글로벌 서비스가 대표적입니다. 스마트기기를 통한 콘텐츠 소비행태의 확산에 따라 OTT 시장이 활성화 되었으며, 방송미디어통신위원회(구 방송통신위원회)의 '2024년도",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 31건 / 환헤지/파생상품 단서 23건 / 외화부채·수입원가 부담 단서 6건 / 공시신뢰도 A,✅
008490,서흥,19180.0,0.0,00131692,서흥,분기보고서 (2026.03),20260514001324,20260514,OK,OK_ZIP,A,145,78,2,9,0,52,18,115.7,"받아 수행하고 있습니다.대한민국의 제약회사, 식품회사, 화장품회사에 대하여 캡슐 공급 및 OEM/ODM 등을 수행하고 있으며, 세계 각국으로 캡슐, 젤라틴 등을 수출하고 있습니다.(상세한 내용은 동 보고서 'Ⅱ. 사업의 내용' 참조) 사. 계열회사에 관한 사항 지배회사는 2026년 3월 31일 현재, 당사를 제외하고 13개의",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 223건 / 환헤지/파생상품 단서 2건 / 외화부채·수입원가 부담 단서 9건 / 공시신뢰도 A,✅
075580,세진중공업,13430.0,0.0,00415628,세진중공업,[기재정정]분기보고서 (2026.03),20260518000329,20260518,OK,OK_ZIP,A,42,54,2,9,0,52,18,115.7,"가. 매출실적 (단위: 백만원) 매출유형 구분 품 목 제 28기 1분기 제 27 기 제 26 기 제품 조선 선 실 내수 39,528 209,547 195,526 수출 5,924 27,881 28,645 선 체 내수 40,966 161,820 124,203 수출 - - - 플랜트 플랜트 내수 - - 기타 고철매각 등 내수 82",DART corp_code 매칭 / 최근 보고서: [기재정정]분기보고서 (2026.03) / 수출/해외·환율 단서 96건 / 환헤지/파생상품 단서 2건 / 외화부채·수입원가 부담 단서 9건 / 공시신뢰도 A,✅
001770,SHD,7120.0,0.0,00137809,SHD,분기보고서 (2026.03),20260515001146,20260515,OK,OK_ZIP,A,11,6,3,2,0,47,4,115.6,"한 Can을 제조하는 제관사 중 신안제관의 지분을 보유, Captive Market도 보유하고 있으며, 총 판매 중 약 80%가 내수용으로 최근 무역장벽에 따른 수출 판매가 어려운 가운데에서도 안정적인 시장을 확보하고 있는 상황입니다. 다. 경기변동의 특성 및 계절성 경기변동을 크게 타는 편은 아니나 계절에 따라 약간씩의 영",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 17건 / 환헤지/파생상품 단서 3건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
008260,NI스틸,3110.0,0.0,00116301,NI스틸,분기보고서 (2026.03),20260515001135,20260515,OK,OK_ZIP,A,14,3,62,3,1,48,8,115.2,"손실(당기손익) - 153,931 파생상품거래손실(당기손익) 3,410 7,186 (2) 당기에 인식한 파생상품의 평가내역은 다음과 같습니다. (단위: 천원, 1USD) 구분 거래일 만기일 매입통화 매입금액 이자율 매도통화 매도금액 평가금액 수협은행 2026-01-07 2027-01-07 USD 4,900,000 3.99% K",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 17건 / 환헤지/파생상품 단서 62건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
016580,환인제약,9780.0,0.0,00166573,환인제약,분기보고서 (2026.03),20260513000328,20260513,OK,OK_ZIP,A,13,20,3,10,0,52,20,115.0,"행되는 고령화와 만성질환의 증가 등으로 향후 견조한 성장세가 예상되고 있습니다. 최근 신약 R&D 부분에서 좋은 성과가 이어지면서 과거 복제약 판매에서 탈피하여 글로벌 메이커로서의 성장이 기대되며, 최근 각광받고 있는 바이오의약품 분야와 기술융합을 통하여 시너지 효과를 거둘 수 있을 것으로 전망됩니다. 또한, 국가적 차원에서",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 33건 / 환헤지/파생상품 단서 3건 / 외화부채·수입원가 부담 단서 10건 / 공시신뢰도 A,🟡
404990,신한서부티엔디리츠,3760.0,0.0,01436558,신한서부티엔디리츠,반기보고서 (2026.03),20260515001057,20260515,OK,OK_ZIP,A,5,8,18,0,0,45,0,115.0,"의 투자자로부터 자금을 모아 부동산, 부동산 관련 증권등에 투자, 운용하고 그 수익을 투자자에게 돌려주는 부동산 간접투자기구인 주식회사입니다. 리츠는 1960년 미국에서 최초 도입 되었으며, 한국에는 1997년 외환위기 이후 기업들의 보유 부동산 유동화를 통한 기업구조조정을 촉진하기 위해 2001년 처음 도입되었습니다. 이후",DART corp_code 매칭 / 최근 보고서: 반기보고서 (2026.03) / 수출/해외·환율 단서 13건 / 환헤지/파생상품 단서 18건 / 공시신뢰도 A,✅
095720,웅진씽크빅,1221.0,0.0,00628189,웅진씽크빅,분기보고서 (2026.03),20260515002027,20260515,OK,OK_ZIP,A,74,46,11,8,5,54,26,114.9,"576 - 당사 및 종속회사의 제품 및 서비스는 '교육서비스'로 분류할 수 있으나, 제품별 특성에 따라 상기와 같이 구분하였습니다.- 영어교육사업 ㈜웅진컴퍼스는 수출 포함 수치입니다.- 당사 도서유통 및 물류사업은 2021년 5월 17일자로 ㈜웅진북센 지분 취득하여 연결 종속회사로 포함하였습니다.- 상기 사업부문별 매출액은",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 120건 / 환헤지/파생상품 단서 11건 / 외화부채·수입원가 부담 단서 13건 / 공시신뢰도 A,🟡
011780,금호석유화학,115700.0,0.0,00106368,금호석유화학,분기보고서 (2026.03),20260515002055,20260515,OK,OK_ZIP,A,169,92,38,18,1,58,38,114.7,"- - 4,588 4,489 기타(부산물 등) - 1,904 1,954 2,004 * 해당기간의 제품판매 평균단가임＊상품 및 기타매출의 경우 비중이 낮아 내수와 수출을 구분하지 않음＊주요 가격변동원인1) 국제환율의 변동 : 달러화 변동에 따른 원재료 수입단가 및 제품 판매단가의 변동2) 국제 원유가격의 변동 : OPEC 등",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 261건 / 환헤지/파생상품 단서 38건 / 외화부채·수입원가 부담 단서 19건 / 공시신뢰도 A,🟡
000220,유유제약,3805.0,0.0,00144818,유유제약,분기보고서 (2026.03),20260515001958,20260515,OK,OK_ZIP,A,60,8,48,8,0,50,16,114.4,"고 있습니다. 다양한 전문의약품을 국내 병의원에 공급하고 있으며, 국내 제약사에 의약품을 제조납품하는 수탁사업과 동남아시아 및 남미 등 세계 각국에 완제의약품을 수출하고 있습니다.지배기업과 종속기업의 상세한 내용은 동 보고서의 ""Ⅱ 사업의내용""을 참조하시기 바랍니다. 바. 중소기업 등 해당 여부 중소기업 해당 여부 미해당 벤",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 68건 / 환헤지/파생상품 단서 48건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
005180,빙그레,66000.0,0.0,00124726,빙그레,분기보고서 (2026.03),20260515002363,20260515,OK,OK_ZIP,A,20,19,0,8,0,50,16,114.4,"Co., Ltd., BC F&B USA Corp., BC F&B Vietnam Co., Ltd., BC F&B Australia Pty Ltd.는 식품의 수입, 수출, 유통등을 주된 영업목적으로 하고 있습니다.연결기업은 제품 경쟁력 강화 및 직거래 영업 활성화, 영업력 강화 등의 판매전략을 통해 당기 3,124억원의 매출을",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 39건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,✅
025860,남해화학,5700.0,0.0,00107987,남해화학,분기보고서 (2026.03),20260515000080,20260515,OK,OK_ZIP,A,37,12,53,6,5,52,22,114.3,"남, 필리핀 등 동남아시아와 호주, 인도, 일본, 미국 등이 있습니다. 2026년 1분기는 해외에 14만톤을 판매하여, 925억원의 매출이 발생하였습니다. 해외 수출은 종합상사를 통해 현지 수입업체에 판매하고 있으며, 가격은 원재료, 국제비료가격, 현지 수요 등을 종합적으로 고려하여 협의 및 결정하고 있습니다.당사는 암모니아",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 49건 / 환헤지/파생상품 단서 53건 / 외화부채·수입원가 부담 단서 11건 / 공시신뢰도 A,🟡
012750,에스원,72300.0,0.0,00158501,에스원,분기보고서 (2026.03),20260515002833,20260515,OK,OK_ZIP,A,9,7,10,4,0,47,8,114.2,성] 시큐리티 산업은 테러 및 기업 정보 유출 등 보안 위협의 다변화와 소득 수준 향상에 따른 안전 수요 증대로 지속적인 성장세를 기록하고 있습니다.국내 시장은 글로벌 경기 침체 국면에서도 비대면 서비스 확산과 무인화 추세에 따른신규 수요를 바탕으로 견조한 성장을 유지하고 있습니다. 특히 지능형 AI 카메라로의교체 수요와 무인,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 16건 / 환헤지/파생상품 단서 10건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
013580,계룡건설,22850.0,0.0,00102432,계룡건설산업,분기보고서 (2026.03),20260515001718,20260515,OK,OK_ZIP,A,25,7,7,7,0,49,14,114.1,"일 사업목적 삭제[석산, 광산 개발업 / 철강제품 제조 판매업 / 자동차 판매 및 부품판매업 / 자동차 정비 및 수리업/ 중고자동차 매매업 및 알선업 / 자동차 수출입업(중고자동차 포함) / 승용자동차 임대업 / 이륜자동차 판매 및 부품판매업 / 이륜자동차 정비 및 수리업 / 여신금융업 / 할부금융업 - ㈜케이알산업 2022",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 32건 / 환헤지/파생상품 단서 7건 / 외화부채·수입원가 부담 단서 7건 / 공시신뢰도 A,✅
004690,삼천리,118300.0,0.0,00128555,삼천리,분기보고서 (2026.03),20260514000869,20260514,OK,OK_ZIP,A,220,181,53,20,1,58,40,114.0,"2공장 설립- 2009.09 : 대전광역시 대덕구 와동 신사옥 및 신공장 준공 - 2010.06 : 대전광역시 유망중소기업 선정- 2014.12 : 무역의 날 수출탑 수상- 2018.09 : 미국유기농인증(USDA-NOP) FSSC 22000 인증, 여성친화기업 인증 3. 자본금 변동사항 당사는 이사회 결의(2026.03.",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 401건 / 환헤지/파생상품 단서 53건 / 외화부채·수입원가 부담 단서 21건 / 공시신뢰도 A,🟡
