추천표시,stock_code,stock_name,current_price,corp_code,corp_name,report_nm,rcept_dt,confidence,fx_exposure_score,base_score,negative_score,final_score,export_hits,fx_hits,hedge_hits,foreign_debt_hits,import_cost_hits,status,document_status,reason,evidence_snippet
🟡,069260,TKG휴켐스,15690.0,00426086,티케이지휴켐스,분기보고서 (2026.03),20260515,A,60,0.0,24,121.6,38,19,122,12,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 57건 / 환헤지/파생상품 단서 122건 / 외화부채·수입원가 부담 단서 12건 / 공시신뢰도 A,"물의 생산, 판매 영위 7 전자소재 제품 및 부산물의 생산, 판매 영위 8 부동산 매매 및 임대업 영위 9 해외투자사업 영위 10 기술용역업 영위 11 에너지, 수출입, 저장, 판매 등에 관한 사업 영위 12 전 각호에 부대되는 사업 일체 및 투자 영위 II. 사업의 내용 1. 사업의 개요 당사는 정밀화학분야 제조업을 주력"
🟡,079550,LIG디펜스앤에어로스페이스,772000.0,00503668,LIG디펜스앤에어로스페이스,분기보고서 (2026.03),20260515,A,60,0.0,24,121.6,154,40,105,12,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 194건 / 환헤지/파생상품 단서 105건 / 외화부채·수입원가 부담 단서 12건 / 공시신뢰도 A,설치 2021. 07 이사회 내 ESG위원회 설치2021. 12 근접방어무기체계(CIWS)-II 체계개발 사업 수주2022. 01 중동지역 M-SAM 무기체계 수출 계약 체결2022. 04 백두체계능력보강2차사업 구성품 개발 사업 수주2022. 08 경어뢰-Ⅱ 체계개발 사업 수주2022. 11 (주)이노와이어리스 지분 매각
🟡,100840,SNT에너지,33600.0,00648721,SNT에너지,분기보고서 (2026.03),20260512,A,60,0.0,24,121.6,68,48,13,12,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 116건 / 환헤지/파생상품 단서 13건 / 외화부채·수입원가 부담 단서 12건 / 공시신뢰도 A,"치(HRSG) 제조판매업 영위 3 화학기계 및 일반기계제조업 영위 4 환경오염방지시설업 영위 5 토목.건축, 전기 및 산업설비공사업 영위 6 전문건설업 영위 7 수출입업 영위 8 부동산 임대 및 관리업 영위 9 전 각호의 부대사업 및 관련사업 일체 영위 II. 사업의 내용 1. 사업의 개요 당사는 OIL 및 GAS 정제 플랜"
🟡,108670,LX하우시스,33200.0,00759513,LX하우시스,분기보고서 (2026.03),20260514,A,60,0.0,24,121.6,91,34,114,12,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 125건 / 환헤지/파생상품 단서 114건 / 외화부채·수입원가 부담 단서 12건 / 공시신뢰도 A,"제조 및 판매법인 입니다. 건축자재 부문은 제18기 1분기 전체 매출액의 약 68%를 차지하고 있으며 자동차소재/산업용필름 부문의 매출 비중은 약 32%입니다. 수출 비중은 당분기 기준 전체 매출액의 약 43%입니다. [건축자재] 건축자재 부문의 주요 제품은 창호, 바닥재, 벽지, 단열재, 이스톤, 솔리드서피스 입니다. 당사"
🟡,322000,HD현대에너지솔루션,150500.0,01199550,HD현대에너지솔루션,분기보고서 (2026.03),20260515,A,60,0.0,24,121.6,110,82,9,12,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 192건 / 환헤지/파생상품 단서 9건 / 외화부채·수입원가 부담 단서 12건 / 공시신뢰도 A,"195.7억원, 수주계약 19.4억원, 시스템 설치 및 발전소 관리 등 용역매출 7.9억원, 기타 8.2억원의 매출 실적을 기록하였습니다. 또한, 전체 매출에서 수출금액은 609.1억원, 국내는 989.8억원이며, 수출로 발생한 매출액이약 38%를 차지하고 있습니다.당사는 충북 음성공장에서 주요 제품인 셀과 모듈을 자체 생산"
🟡,456040,OCI,105300.0,01760738,OCI,분기보고서 (2026.03),20260514,A,60,0.0,24,121.6,322,115,169,12,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 437건 / 환헤지/파생상품 단서 169건 / 외화부채·수입원가 부담 단서 12건 / 공시신뢰도 A,"위 8 부동산임대 및 관리업, 부동산 매매업 영위 9 주택건설업 미영위 10 건축자재 제조 및 판매업 미영위 11 보관 및 창고업 영위 12 기술용역업 및 플랜트수출업 영위 13 수출입업, 각종 위탁업 및 대행업 영위 14 전자 및 반도체재료 제조, 부품제조 가공 및 판매업 영위 15 계장설비공사, 전력설비, 전기전자기기 제"
🟡,003550,LG,106500.0,00120021,LG,분기보고서 (2026.03),20260515,A,60,0.0,26,120.9,358,180,407,13,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 538건 / 환헤지/파생상품 단서 407건 / 외화부채·수입원가 부담 단서 13건 / 공시신뢰도 A,"유펜타', 소아마비 백신 '유폴리오', 신장암 치료제 '포티브다' 등의 의약품을 생산 및 판매하는 사업입니다. 2026년 1분기 생명과학 사업부문은 전분기 대비 수출 선적시점 차이로 매출 감소하였으나, R&D 및 마케팅 비용 감소됨에 따라 수익성이 증가하였습니다. 향후 주요 제품 물량 확대로 매출 성장이 예상되는 가운데, 글"
🟡,011810,STX,3530.0,00138297,STX,분기보고서 (2026.03),20260515,A,60,0.0,26,120.9,112,28,73,13,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 140건 / 환헤지/파생상품 단서 73건 / 외화부채·수입원가 부담 단서 13건 / 공시신뢰도 A,"업공시서식 작성기준에 따라 분기보고서에 기재하지 않습니다.(반기ㆍ사업보고서에 기재 예정) II. 사업의 내용 1. 사업의 개요 당사는 철강 및 비철금속의 원자재 수출입, 에너지 사업, 기계ㆍ엔진 등 기존 사업을 지속적으로 영위하고 있을 뿐만 아니라, 신소재, 수소 발전을 비롯한 친환경 에너지 사업 등 다양한 사업분야에서 그"
🟡,229640,LS에코에너지,61600.0,01093007,LS에코에너지,분기보고서 (2026.03),20260515,A,58,0.0,22,120.3,140,73,142,9,2,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 213건 / 환헤지/파생상품 단서 142건 / 외화부채·수입원가 부담 단서 11건 / 공시신뢰도 A,"습니다. 당사는 다양한 응용 분야로의 공급 확대를 통해 수요 편중 리스크를 분산할 예정입니다.- 정책적 영향과 국제 관계희토류는 전략물자로 분류되어 국가별 생산·수출 정책 변화에 민감하며, 국제 무역 갈등이나 지정학적 긴장이 공급망에 직접적인 영향을 미칠 수 있습니다. 당사는 현지 정책기관 및 전략적 파트너와의 협력 관계를"
🟡,001120,LX인터내셔널,40050.0,00120076,LX인터내셔널,분기보고서 (2026.03),20260515,A,60,0.0,28,120.2,363,137,286,14,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 500건 / 환헤지/파생상품 단서 286건 / 외화부채·수입원가 부담 단서 14건 / 공시신뢰도 A,"고 있습니다. 2026년 1분기 누계 기준 Trading/신성장 부문의 매출액은 약 1조 9,627억원으로 이는 전체 매출액 중 46.6%에 해당합니다. 이 중 수출 비중은 약 30.4%, 내수 비중은 약 15.4%, 기타 비중은 약 0.8% 입니다. 구분 2025.04 2025.05 2025.06 2025.07 2025.0"
🟡,025000,KPX케미칼,50600.0,00191472,KPX케미칼,분기보고서 (2026.03),20260515,A,60,0.0,28,120.2,93,30,162,14,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 123건 / 환헤지/파생상품 단서 162건 / 외화부채·수입원가 부담 단서 14건 / 공시신뢰도 A,"최종소비재가 아닌 중간재를 생산, 판매하고 있는 업종의 특성에 따라 영업사원을 통한 판매를 주로 하고 있으며, 실수요자에게 직접 판매하거나 내수의 경우 도매상, 수출은 종합상사 및 현지 딜러를 통하여 수요자에게 판매가 이루어지고 있습니다. (2) 판매방법 및 조건 영업그룹 각 담당자들이 관련 거래처의 발주를 받아 납품이 이루"
🟡,051900,LG생활건강,242000.0,00356370,LG생활건강,분기보고서 (2026.03),20260515,A,60,0.0,28,120.2,88,60,33,14,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 148건 / 환헤지/파생상품 단서 33건 / 외화부채·수입원가 부담 단서 14건 / 공시신뢰도 A,"내] 회사명 사업 판매경로 매출액 비중 비 고 (주)LG생활건강 Beauty(화장품) 일반영업 83.8% 백화점, 면세점, 유통점, 방문판매 등 기타 16.2% 수출 등 소계 100.0% - HDB(생활용품) 일반영업 73.3% 대리점, 대형마트, 온라인,할인점, 체인슈퍼, 편의점 등 기타 26.7% 원료, 수출 등 소계 1"
🟡,089470,HDC현대EP,4060.0,00357935,HDC현대EP,분기보고서 (2026.03),20260515,A,60,0.0,28,120.2,122,37,76,14,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 159건 / 환헤지/파생상품 단서 76건 / 외화부채·수입원가 부담 단서 14건 / 공시신뢰도 A,"영위 4 건설용 자재의 제조 가공 및 매매와 시공 영위 5 화학공장의 공정, 정비, 운전 및 기타용역에 관한 사업 영위 6 위 각호의 제품 및 부산품의 판매 및 수출입에 관한 사업 영위 7 부동산 임대업 영위 8 위 각호에 관련된 부대사업 영위 다. 사업목적 변경 내용 해당사항 없습니다. II. 사업의 내용 1. 사업의 개요"
🟡,093050,LF,23500.0,00593032,LF,[기재정정]사업보고서 (2025.12),20260601,A,60,0.0,28,120.2,178,123,315,14,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: [기재정정]사업보고서 (2025.12) / 수출/해외·환율 단서 301건 / 환헤지/파생상품 단서 315건 / 외화부채·수입원가 부담 단서 14건 / 공시신뢰도 A,"같습니다.1. 섬유, 의류, 피혁제품의 제조ㆍ가공 및 판매업2. 식품의 제조ㆍ가공 및 판매업3. 스포츠레저용품의 제조ㆍ가공 및 판매업4. 잡화의 제조ㆍ판매 및 수출입업5. 브랜드 및 상표권 등 지적재산권의 라이센스업6. 수출입업 및 대행업7. 도ㆍ소매업 및 종합소매업8. 부동산 매매, 개발, 임대업 및 이와 관련된 건설업9"
🟡,267270,HD건설기계,142600.0,01205842,HD건설기계,[기재정정]분기보고서 (2026.03),20260602,A,60,0.0,28,120.2,295,89,312,14,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: [기재정정]분기보고서 (2026.03) / 수출/해외·환율 단서 384건 / 환헤지/파생상품 단서 312건 / 외화부채·수입원가 부담 단서 14건 / 공시신뢰도 A,"등 총 23,049억원의 매출 실적을 기록하였으며 이 중 건설기계에서 발생한 매출액은 전체 매출액 중 약 79.9%를 차지하고 있습니다. 또한, 전체 매출에서 수출금액은 18,997억원, 국내는 4,052억원으로 수출로 발생한 매출액이 약 82.4%를 차지하고 있습니다.전체 매출액에서 수출비중이 높은 만큼 외환리스크에 대비"
🟡,329180,HD현대중공업,650000.0,01390344,HD현대중공업,분기보고서 (2026.03),20260515,A,60,0.0,28,120.2,196,144,476,14,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 340건 / 환헤지/파생상품 단서 476건 / 외화부채·수입원가 부담 단서 14건 / 공시신뢰도 A,사이의 환율변동으로 인한 원화 회수액의 불확실성(3) 위험 관리의 목적 및 방법 - 환율변동에 따른 불확실성을 최소화 - 통화선도계약(선물환)을 통하여 향후 외화수출대금의 원화 환산액을 확정(4) 위험 관리의 원칙 및 절차 - 주기적으로 효율적인 환관리 방안 모색 - 환율 변동에 따른 손익의 불확실성을 사전에 제거함으로써 안
🟡,064960,SNT모티브,29900.0,00398792,SNT모티브,분기보고서 (2026.03),20260512,A,58,0.0,24,119.6,169,38,6,12,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 207건 / 환헤지/파생상품 단서 6건 / 외화부채·수입원가 부담 단서 12건 / 공시신뢰도 A,"전기차에 내연기관 승용차의 엔진과 변속기에 해당하는 핵심부품인 드라이브유닛을 공급했습니다. 또한 소화기 위주의 방산품을 생산하여 방위사업청 등의 내수물량과 해외수출도 병행하고 있습니다.연결대상 종속회사에 포함된 회사들이 영위하는 사업은 차량부품 등이 있습니다. 당사 및 연결회사의 사업 부문별 자세한 사항은 ""Ⅱ. 사업의 내"
🟡,001060,JW중외제약,27050.0,00149947,JW중외제약,분기보고서 (2026.03),20260515,A,58,0.0,26,118.9,90,26,34,12,1,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 116건 / 환헤지/파생상품 단서 34건 / 외화부채·수입원가 부담 단서 13건 / 공시신뢰도 A,"출실적 (기준일 : 2026.03.31 ) (단위: 백만원) 사업부문 매출유형 품목 제71기 1분기 제70기 연간 제69기 연간 의약품제조판매 상/제품 일반수액 수출 0 0 - 내수 20,729 84,101 81,705 합계 20,729 84,101 81,705 영양수액 수출 110 322 801 내수 34,048 139,7"
🟡,036530,SNT홀딩스,51000.0,00225159,SNT홀딩스,분기보고서 (2026.03),20260512,A,58,0.0,26,118.9,233,43,71,12,1,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 276건 / 환헤지/파생상품 단서 71건 / 외화부채·수입원가 부담 단서 13건 / 공시신뢰도 A,"및 공작기계 영업은 본사와 해외현지법인 영업부서에서 담당하고 있으며, 특사 영업은 본사와 서울사무소의 영업부서에서 담당하고 있습니다. 판매방법은 내수판매와 로컬수출, 직수출, 대리점 판매로 이루어지고 있으며,판매조건은 현금 및 3개월이내 어음으로 판매하고 있습니다. SNT모티브(주) 매출액 중 18%를 차지하는 내수 판매의"
🟡,096770,SK이노베이션,106100.0,00631518,SK이노베이션,분기보고서 (2026.03),20260515,A,58,0.0,26,118.9,661,176,204,12,1,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 837건 / 환헤지/파생상품 단서 204건 / 외화부채·수입원가 부담 단서 13건 / 공시신뢰도 A,"경유, 등유, 항공유, 납사 등 연료와 화학제품 원료를 생산합니다. 생산된 제품은 SK온 트레이딩인터내셔널, SK지오센트릭㈜ 등 주요 거래처 및 대리점, 직매, 수출 경로를 통해 판매되며, 내수는 주유소와 충전소를 통해 소비자에게 공급됩니다. 또한, 당사는 원유 및 석유화학제품의 보관, 취급, 출하, 수출입 및 중개를 주요"
🟡,011790,SKC,140300.0,00139889,SKC,[기재정정]사업보고서 (2025.12),20260610,A,60,0.0,32,118.8,365,224,228,16,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: [기재정정]사업보고서 (2025.12) / 수출/해외·환율 단서 589건 / 환헤지/파생상품 단서 228건 / 외화부채·수입원가 부담 단서 16건 / 공시신뢰도 A,"테레프탈레이트(PBAT) 또는 다른 생분해성 수지에 탄산칼슘 또는 다른 유/무기재료를 배합한 생분해성 플라스틱 컴파운딩 제품의 연구, 개발, 및 생산, 판매, 수출 [주요 종속회사 : NEXILIS MANAGEMENT MALAYSIA SDN. BHD.] 가. 회사의 본점 소재지 및 그 변경 설립일 본점 소재지 변경 후본점"
🟡,030200,KT,54800.0,00190321,케이티,분기보고서 (2026.03),20260515,A,60,0.0,32,118.8,189,64,347,16,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 253건 / 환헤지/파생상품 단서 347건 / 외화부채·수입원가 부담 단서 16건 / 공시신뢰도 A,"자율 차입금, 기준이자율 조정 차입금 (USD) [USD, 천] 차입금 (UZS) [UZS, 천] 장기차입금 차감: 1년 이내 상환 도래분 차입금 차입금명칭 한국수출입은행_남북협력기금 범위 하위범위 범위 합계 0.01000 247 CA-CIB_일반대출 범위 하위범위 0.03020 상위범위 0.03820 범위 합계 200,00"
✅,035000,HS애드,7480.0,00140168,HS애드,분기보고서 (2026.03),20260514,A,54,0.0,16,118.4,16,10,47,8,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 26건 / 환헤지/파생상품 단서 47건 / 외화부채·수입원가 부담 단서 8건 / 공시신뢰도 A,"원입니다.별도기준으로는 매출액 481억원, 매출총이익은 204억원, 영업손실은 110억원, 당기순손실은 90억원입니다. (2) 신규사업 등의 내용 및 전망당사는 글로벌 사업을 확대를 위해 10개 해외법인(뉴욕, 뉴델리, 런던, 모스크바, 방콕, 프랑크푸르트, 두바이, 파나마, 하노이, HS GTM) 및 27개 지점/지사 등의"
🟡,034120,SBS,12470.0,00130772,SBS,분기보고서 (2026.03),20260515,A,60,0.0,34,118.1,21,35,16,17,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 56건 / 환헤지/파생상품 단서 16건 / 외화부채·수입원가 부담 단서 17건 / 공시신뢰도 A,"TV, 케이블TV, 위성방송 등에 판매하고 있습니다. 방송산업은 콘텐츠를 기반으로 하는 문화산업으로, 국내에서 생산 → 공급 → 재가공된 콘텐츠는 국내판매, 해외수출 등을 통해 새로운 부가가치를 창출할 수 있습니다. 특히 OTT, 인터넷, 모바일(스마트폰 등), IPTV 등의 다양한 플랫폼에 대해서 별다른 재가공 비용없이 활"
🟡,105560,KB금융,161200.0,00688996,KB금융,분기보고서 (2026.03),20260515,A,60,0.0,34,118.1,244,107,632,17,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 351건 / 환헤지/파생상품 단서 632건 / 외화부채·수입원가 부담 단서 17건 / 공시신뢰도 A,약) ※상세 현황은 '상세표-8. 주요 상품ㆍ서비스 (5) 외환업무(상세)' 참조 (단위 : 개) 구분 상품수 주요상품 주요상품의 내용 외화예금 상품 11 KB 수출입기업우대 외화통장 매일 일정 금액 이상 잔액을 유지하는 경우 금리 우대 및 수수료 면제 혜택이 있는 수출입 기업 전용외화 요구불예금 외화 환전/송금 서비스 27
✅,004840,DRB동일,4450.0,00118266,DRB동일,분기보고서 (2026.03),20260515,A,54,0.0,18,117.7,131,84,3,9,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 215건 / 환헤지/파생상품 단서 3건 / 외화부채·수입원가 부담 단서 9건 / 공시신뢰도 A,"동화기기 제조 및 판매 미영위 15 면직물 및 화학섬유직물 제조 및 판매 미영위 16 미장방수공사업 미영위 17 철물공사 전문건설업 미영위 18 국내외 수입 및 수출에 관한 사업 미영위 19 부동산 개발 및 임대업 영위 20 레저, 스포츠 사업 미영위 21 문화예술 사업 영위 22 교육 서비스업 영위 23 차량용 연료 소매업"
🟡,006260,LS,386500.0,00105952,LS,[기재정정]분기보고서 (2026.03),20260527,A,60,0.0,36,117.4,452,69,309,18,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: [기재정정]분기보고서 (2026.03) / 수출/해외·환율 단서 521건 / 환헤지/파생상품 단서 309건 / 외화부채·수입원가 부담 단서 18건 / 공시신뢰도 A,"형 품 목 2026년 1분기 2025년 2024년 전선 제품상품 피복선, 산업용특수케이블,권선, 전력선, 알루미늄, 해저케이블, 광통신, Data cable 등 수출 999,810 4,035,714 3,435,240 내수 1,043,899 3,552,446 3,330,029 합계 2,043,709 7,588,160 6,765"
🟡,015590,DKME,2040.0,00108746,DKME,[기재정정]사업보고서 (2025.12),20260528,A,60,0.0,36,117.4,127,187,182,18,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: [기재정정]사업보고서 (2025.12) / 수출/해외·환율 단서 314건 / 환헤지/파생상품 단서 182건 / 외화부채·수입원가 부담 단서 18건 / 공시신뢰도 A,"- 연료전지 및 신재생에너지 사업, 설비의 개발, 제조, 판매, 서비스업- 연료전지 및 신재생에너지 연구용역, 컨설팅 사업- 연료전지 및 신재생에너지 관련 제품 수출입업- 연료전지 및 신재생에너지 시설의 건설 및 운영- 연료전지 및 신재생에너지와 관련된 기타 설치, 유지보수, 임대 및 부대사업 일체- 연료전지 및 신재생에너지"
✅,084870,TBH글로벌,1800.0,00409672,티비에이치글로벌,분기보고서 (2026.03),20260515,A,52,0.0,14,117.1,50,60,0,7,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 110건 / 외화부채·수입원가 부담 단서 7건 / 공시신뢰도 A,사업영위 여부 1 의류제조 및 동 판매업 영위 2 의류 도ㆍ소매업 영위 3 의류 수입 및 동 판매업 영위 4 의류 및 관련제품 제조업 영위 5 어패럴업 영위 6 수출입업 영위 7 중계무역업 영위 8 유통업 영위 9 용역업 영위 10 건설업 미영위 11 인테리어 공사업 미영위 12 부동산임대업 영위 13 통신판매업 영위 14
🟡,024070,WISCOM,1899.0,00142865,WISCOM,분기보고서 (2026.03),20260515,A,54,0.0,20,117.0,77,78,4,10,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 155건 / 환헤지/파생상품 단서 4건 / 외화부채·수입원가 부담 단서 10건 / 공시신뢰도 A,"] (단위 : 원/KG ) 사업부문 주요 제품 및 상품 제49기 1분기 제48기 제47기 제 품 PVC COMPOUND 등 내수 2,512 2,512 2,150 수출 3,740 3,740 2,674 임 가 공 착색가공 내수 166 166 145 수출 - - - 상 품 안료 등 내수 3,379 3,379 3,052 수출 6,4"
🟡,443060,HD현대마린솔루션,247500.0,01194689,HD현대마린솔루션,[기재정정]분기보고서 (2026.03),20260515,A,56,0.0,28,116.2,131,86,396,12,2,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: [기재정정]분기보고서 (2026.03) / 수출/해외·환율 단서 217건 / 환헤지/파생상품 단서 396건 / 외화부채·수입원가 부담 단서 14건 / 공시신뢰도 A,"2025년 2024년 선박After Service 상품/용역 AM솔루션(선박부품, 육상발전 등), 유류(벙커링), 친환경솔루션(개조공사 등),디지털솔루션, 기타 수출 465,102 1,532,684 1,286,896 내수 109,507 450,017 458,563 소계 574,609 1,982,701 1,745,459 합계"
🟡,017940,E1,87600.0,00165583,E1,분기보고서 (2026.03),20260515,A,58,0.0,34,116.1,265,48,436,16,1,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 313건 / 환헤지/파생상품 단서 436건 / 외화부채·수입원가 부담 단서 17건 / 공시신뢰도 A,"- 석유 및 석유 대체 연료 사업법 - 액화 석유 가스의 안전 관리 및 사업법자. 주요 사업의 내용 당사 회사는 액화 석유 가스(LPG) 유통회사로서 LPG의 수출입, 저장, 운송, 판매 및 부동산 임대업 등을 영위하고 있습니다. 국내·외 주요 거점별로 10개 판매거점을 구축하여 글로벌 시장 공략을 위한 글로벌 네트워크를"
🟡,000210,DL,54000.0,00109693,DL,분기보고서 (2026.03),20260515,A,60,0.0,40,116.0,205,29,179,23,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 234건 / 환헤지/파생상품 단서 179건 / 외화부채·수입원가 부담 단서 23건 / 공시신뢰도 A,"프엔씨㈜ (단위 : 천원/톤) 품목 주요 상표 등 2026년 1분기 2025년 2024년 PE, PB 등 내수 D.XPOLY 등 1,707 1,664 1,663 수출 D.XPOLY 등 1,966 1,992 2,112 BOPP 등 내수 D.FILM 등 3,293 3,416 3,382 수출 D.FILM 등 5,454 5,392"
🟡,006120,SK디스커버리,46400.0,00131832,SK디스커버리,분기보고서 (2026.03),20260515,A,60,0.0,40,116.0,429,163,635,24,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 592건 / 환헤지/파생상품 단서 635건 / 외화부채·수입원가 부담 단서 24건 / 공시신뢰도 A,"00.0% (2) 매출형태별 실적 (기준일 : 2026.03.31) (단위 : 백만원) 사업부문 형 태 2026년 1분기 2025년 2024년 투자부문 배당수익 수출 - - - 내수 51,943 64,924 62,092 합계 51,943 64,924 62,092 Green Chemicals Biz. Copolyester,DM"
🟡,006360,GS건설,28800.0,00120030,GS건설,분기보고서 (2026.03),20260514,A,60,0.0,40,116.0,436,97,111,20,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 533건 / 환헤지/파생상품 단서 111건 / 외화부채·수입원가 부담 단서 20건 / 공시신뢰도 A,",042 30.5 401,934 25.5 합 계 270,257 100.0 1,387,596 100.0 1,578,173 100.0 ※ 해외 부문은 자이씨앤에이㈜ 수출부문 및 해외법인에서 발생한 매출을 합산하여 기재하였습니다. 나. 영업조직 1) 지에스건설 사업본부 부서 건축ㆍ주택사업본부 주택영업부문, 주택영업1팀, 주택영업2"
🟡,034220,LG디스플레이,13900.0,00105873,LG디스플레이,분기보고서 (2026.03),20260515,A,60,0.0,40,116.0,193,139,149,58,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 332건 / 환헤지/파생상품 단서 149건 / 외화부채·수입원가 부담 단서 58건 / 공시신뢰도 A,"38%, Auto 10%입니다. Global Set Maker가 주된 고객으로, 상위 10개 고객사향 매출이 전체 매출의 약 93%를 차지하고 있습니다. 당사는 수출을 주력으로 하는 기업으로서 '26년 연간 해외 매출 비중은 약 95% 입니다. 미국, 독일, 일본, 대만, 중국 및 싱가포르 등의 지역에 판매 법인을 두고 있습"
🟡,071970,HD현대마린엔진,66000.0,00406046,HD현대마린엔진,[기재정정]분기보고서 (2026.03),20260519,A,60,0.0,40,116.0,105,104,278,25,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: [기재정정]분기보고서 (2026.03) / 수출/해외·환율 단서 209건 / 환헤지/파생상품 단서 278건 / 외화부채·수입원가 부담 단서 25건 / 공시신뢰도 A,점 사이의 환율변동으로 인한 원화 회수액의 불확실성(3) 위험 관리의 목적 및 방법- 환율변동에 따른 불확실성을 최소화- 통화선도계약(선물환)을 통하여 향후 외화수출대금의 원화 환산액을 확정(4) 위험 관리의 원칙 및 절차- 주기적으로 효율적인 환관리 방안 모색- 환율 변동에 따른 손익의 불확실성을 사전에 제거함으로써 안정적
🟡,100090,SK오션플랜트,15660.0,00480367,SK오션플랜트,분기보고서 (2026.03),20260515,A,60,0.0,40,116.0,205,94,276,23,0,OK,OK_ZIP,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 299건 / 환헤지/파생상품 단서 276건 / 외화부채·수입원가 부담 단서 23건 / 공시신뢰도 A,". 특수강 및 스텐레스 강관 제조 및 도,소매업2. 선체블록 및 조선기자재 제조업3. 선체블록 및 조선기자재 도,소매업4. 특수강 및 스텐레스강관 및 조선기자재 수출입업5. 무역서비스업6. 철구조물 제작 제조업7. 철구조물 설치공사업8. 엔지니어링 활동 및 사업9. 선박의 수리, 개조 및 해체10. 선박용 기기의 제작, 수리"
